
#69.0238
#Fondé en 1905, l'industriel lyonnais a successivement évolué dans le giron de Schneider Electric et de Siemens, avant de gagner son indépendance en 2006, avec l'aide de l'investisseur américain AIAC.
1	Fondé	fonder	VERB	BN	O	10	advcl
2	cette	ce	DET	O	O	3	det
3	étude	étude	NOUN	O	O	7	obl:mod
4	,	,	PUNCT	O	O	7	punct
5	il	il	PRON	O	O	7	expl:subj
6	est	être	AUX	O	O	7	aux:tense
7	ressorti	ressortir	VERB	O	O	35	nsubj:pass
8	que	que	SCONJ	O	O	32	mark
9	la	le	DET	O	O	10	det
10	masse	masse	NOUN	O	O	32	nsubj
11	d’	d’	ADP	O	O	12	case
12	eau	eau	NOUN	O	O	10	nmod
13	«	«	PUNCT	O	O	14	punct
14	 	 	SPACE	O	O	10	dep
15	Couloir	couloir	NOUN	BL	O	10	nmod
16	de	de	ADP	IL	O	18	case
17	l’	l’	DET	IL	O	18	det
18	Est	est	NOUN	IL	O	15	nmod
19	lyonnais	lyonnais	ADJ	EL	O	18	amod
20	(	(	PUNCT	IL	O	15	punct
21	Meyzieu	Meyzieu	PROPN	EL	O	15	appos
22	,	,	PUNCT	IL	O	23	punct
23	Décines	Décines	PROPN	IL	O	21	conj
24	,	,	PUNCT	IL	O	25	punct
25	Mions	Mions	PROPN	IL	O	21	conj
26	)	)	PUNCT	IL	O	15	punct
27	et	et	CCONJ	IL	O	28	cc
28	alluvions	alluvion	NOUN	IL	O	15	conj
29	de	de	ADP	IL	O	31	case
30	l’	l’	DET	IL	O	31	det
31	Ozon	Ozon	PROPN	EL	O	28	nmod
32	 	 	SPACE	BN	O	7	dep
33	»	»	PUNCT	BN	O	7	punct
34	est	être	AUX	EN	O	35	aux:pass
35	impactée	impacter	VERB	EN	O	35	ROOT
36	en	en	ADP	O	BS	37	case
37	solvants	solvant	NOUN	O	BS	35	obl:mod
38	chlorés	chlorer	VERB	O	BS	37	acl
39	.	.	PUNCT	O	O	35	punct


#Le site de BRENNTAG a été identifié comme l’un des contributeurs à cette pollution.
1	Le	le	DET	BO	BI	2	det
2	site	site	NOUN	EO	II	7	nsubj:pass
3	de	de	ADP	O	II	4	case
4	BRENNTAG	BRENNTAG	PROPN	EO	EI	2	nmod
5	a	avoir	AUX	BN	O	7	aux:tense
6	été	être	AUX	IN	O	7	aux:pass
7	identifié	identifier	VERB	EN	O	7	ROOT
8	comme	comme	ADP	O	O	10	case
9	l’	l’	DET	O	O	10	det
10	un	un	PRON	O	O	7	xcomp
11	des	de	ADP	O	O	12	case
12	contributeurs	contributeur	NOUN	O	O	10	nmod
13	à	à	ADP	O	O	15	case
14	cette	ce	DET	BO	O	15	det
15	pollution	pollution	NOUN	EO	O	12	nmod
16	.	.	PUNCT	O	O	7	punct


#Il convenait dès lors, de s’assurer que celle-ci était bien confinée sur le site ou en voie de remédiation.
1	Il	il	PRON	O	O	2	expl:subj
2	convenait	convenir	VERB	O	O	2	ROOT
3	dès	dès	ADP	O	O	2	advmod
4	lors	lors	ADV	O	O	3	fixed
5	,	,	PUNCT	O	O	2	punct
6	de	de	ADP	O	O	8	mark
7	s’	s’	PRON	O	O	8	expl:comp
8	assurer	assurer	VERB	O	O	2	dep
9	que	que	SCONJ	O	O	13	mark
10	celle-ci	celui-ci	PRON	O	O	13	nsubj:pass
11	était	être	AUX	O	O	13	aux:pass
12	bien	bien	ADV	O	O	13	advmod
13	confinée	confiner	VERB	O	O	8	ccomp
14	sur	sur	ADP	O	O	16	case
15	le	le	DET	O	O	16	det
16	site	site	NOUN	O	O	13	obl:mod
17	ou	ou	CCONJ	O	O	19	cc
18	en	en	ADP	BN	O	19	case
19	voie	voie	NOUN	BN	O	16	conj
20	de	de	ADP	IN	O	21	case
21	remédiation	remédiation	NOUN	EN	O	19	nmod
22	.	.	PUNCT	O	O	2	punct


#Dans cet objectif, la DREAL a adressé le 6 juin 2014 une lettre à l’exploitant lui demandant de réévaluer le dispositif de dépollution en place.
1	Dans	dans	ADP	O	O	3	case
2	cet	ce	DET	O	O	3	det
3	objectif	objectif	NOUN	O	O	8	obl:mod
4	,	,	PUNCT	O	O	8	punct
5	la	le	DET	BO	BI	6	det
6	DREAL	dreal	NOUN	EO	EI	8	nsubj
7	a	avoir	AUX	BN	O	8	aux:tense
8	adressé	adresser	VERB	IN	O	8	ROOT
9	le	le	DET	BT	O	10	det
10	6	6	NUM	IT	O	8	obl:mod
11	juin	juin	NOUN	IT	O	10	nmod
12	2014	2014	NUM	ET	O	11	nmod
13	une	un	DET	BN	O	14	det
14	lettre	lettre	NOUN	EN	O	8	obj
15	à	à	ADP	O	O	17	case
16	l’	l’	DET	BO	O	17	det
17	exploitant	exploitant	NOUN	EO	O	8	obl:arg
18	lui	lui	PRON	O	O	19	iobj
19	demandant	demander	VERB	O	O	8	advcl
20	de	de	ADP	O	O	21	mark
21	réévaluer	réévaluer	VERB	BN	O	19	xcomp
22	le	le	DET	BN	O	23	det
23	dispositif	dispositif	NOUN	IN	O	21	obj
24	de	de	ADP	IN	O	25	case
25	dépollution	dépollution	NOUN	EN	O	23	nmod
26	en	en	ADP	EN	O	27	case
27	place	place	NOUN	EN	O	25	nmod
28	.	.	PUNCT	O	O	8	punct


#Le site est toujours en activité aujourd’hui.
1	Le	le	DET	BO	O	2	det
2	site	site	NOUN	EO	O	6	nsubj
3	est	être	AUX	BN	O	6	cop
4	toujours	toujours	ADV	IN	O	6	advmod
5	en	en	ADP	IN	O	6	case
6	activité	activité	NOUN	EN	O	6	ROOT
7	aujourd’hui	aujourd’hui	ADV	BT	O	6	advmod
8	.	.	PUNCT	O	O	6	punct


#L’ Évaluation Simplifiée des Risques (ESR), réalisée en décembre 1999, conclut que le site est « banalisable » de classe 3.
1	L	l	DET	BO	O	3	det
2	’	’	DET	IO	O	3	det
3	Évaluation	évaluation	NOUN	BN	O	16	nsubj
4	Simplifiée	simplifier	ADJ	IN	O	3	amod
5	des	de	ADP	IN	O	6	case
6	Risques	risque	NOUN	EN	O	3	nmod
7	(	(	PUNCT	O	O	3	punct
8	ESR	esr	NOUN	O	O	3	appos
9	)	)	PUNCT	O	O	3	punct
10	,	,	PUNCT	O	O	3	punct
11	réalisée	réaliser	VERB	BN	O	3	acl
12	en	en	ADP	BN	O	13	case
13	décembre	décembre	NOUN	BT	O	11	obl:mod
14	1999	1999	PUNCT	ET	O	13	nmod
15	,	,	PUNCT	ET	O	3	punct
16	conclut	conclure	VERB	BR	O	16	ROOT
17	que	que	SCONJ	O	O	22	mark
18	le	le	DET	BO	O	19	det
19	site	site	NOUN	EO	O	22	nsubj
20	est	être	AUX	O	O	22	cop
21	«	«	PUNCT	O	O	22	punct
22	 	 	SPACE	O	O	16	dep
23	banalisable	banalisabl	ADJ	O	O	22	xcomp
24	 	 	SPACE	O	O	23	dep
25	»	»	PUNCT	O	O	24	punct
26	de	de	ADP	BO	O	27	case
27	classe	classe	NOUN	BO	O	24	obl:mod
28	3	3	NUM	EO	O	27	nummod
29	.	.	PUNCT	EO	O	27	punct


#Cette étude a depuis été remises en cause par les résultats d’analyses obtenus sur les piézomètres au droit du site.
1	Cette	ce	DET	BN	O	2	det
2	étude	étude	NOUN	IN	O	6	nsubj:pass
3	a	avoir	AUX	BN	O	6	aux:tense
4	depuis	depuis	ADV	IN	O	6	advmod
5	été	être	AUX	IN	O	6	aux:pass
6	remises	remettre	VERB	IN	O	6	ROOT
7	en	en	ADP	EN	O	8	case
8	cause	cause	NOUN	O	O	6	obl:arg
9	par	par	ADP	O	O	11	case
10	les	le	DET	O	O	11	det
11	résultats	résultat	NOUN	O	O	6	obl:agent
12	d’	d’	ADP	O	O	13	case
13	analyses	analyse	NOUN	O	O	11	nmod
14	obtenus	obtenir	VERB	O	O	11	acl
15	sur	sur	ADP	O	O	17	case
16	les	le	DET	O	O	17	det
17	piézomètres	piézomètre	NOUN	O	O	14	obl:mod
18	au	au	ADP	BL	O	19	case
19	droit	droit	NOUN	IL	O	14	obl:mod
20	du	de	ADP	IL	O	21	case
21	site	site	NOUN	EL	O	19	nmod
22	.	.	PUNCT	O	O	6	punct


#La Société BRENNTAG réalise depuis l’année 2004, au travers de deux piézomètres PZ1 et PZ2 implantés en aval hydraulique de son site de Chassieu, une surveillance semestrielle de la qualité des eaux souterraines dans le cadre de l’arrêté préfectoral du 14 janvier 2004.
1	La	le	DET	BO	BI	2	det
2	Société	société	NOUN	IO	II	4	nsubj
3	BRENNTAG	BRENNTAG	PROPN	EO	EI	2	nmod
4	réalise	réalise	VERB	BN	O	4	ROOT
5	depuis	depuis	ADP	BT	O	7	case
6	l’	l’	DET	IT	O	7	det
7	année	année	NOUN	ET	O	4	obl:mod
8	2004	2004	NUM	ET	O	7	nummod
9	,	,	NUM	ET	O	4	punct
10	au	au	ADP	O	O	11	case
11	travers	travers	NOUN	O	O	4	obl:mod
12	de	de	ADP	O	O	14	case
13	deux	deux	NUM	O	O	14	nummod
14	piézomètres	piézomètre	NOUN	O	O	11	nmod
15	PZ1	pz1	NOUN	O	O	14	nmod
16	et	et	CCONJ	O	O	17	cc
17	PZ2	pz2	NOUN	O	O	15	conj
18	implantés	implanter	VERB	O	O	14	acl
19	en	en	ADP	BL	O	20	case
20	aval	aval	NOUN	IL	O	18	obl:mod
21	hydraulique	hydraulique	ADJ	IL	O	20	amod
22	de	de	ADP	IL	O	24	case
23	son	son	DET	IL	O	24	det
24	site	site	NOUN	IL	O	20	nmod
25	de	de	ADP	IL	O	26	case
26	Chassieu	Chassieu	PROPN	EL	O	24	nmod
27	,	,	PUNCT	O	O	4	punct
28	une	un	DET	BA	O	29	det
29	surveillance	surveillance	NOUN	IA	O	4	obj
30	semestrielle	semestriel	ADJ	EA	O	29	amod
31	de	de	ADP	O	O	33	case
32	la	le	DET	BO	O	33	det
33	qualité	qualité	NOUN	IO	O	29	nmod
34	des	de	ADP	IA	O	35	case
35	eaux	eau	NOUN	IA	O	33	nmod
36	souterraines	souterrain	ADJ	EA	O	35	amod
37	dans	dans	ADP	O	O	39	case
38	le	le	DET	O	O	39	det
39	cadre	cadre	NOUN	O	O	4	obl:mod
40	de	de	ADP	O	O	42	case
41	l’	l’	DET	O	O	42	det
42	arrêté	arrêté	NOUN	O	O	39	nmod
43	préfectoral	préfectoral	ADJ	O	O	42	amod
44	du	de	ADP	O	O	45	case
45	14	14	NUM	BT	O	42	nmod
46	janvier	janvier	NOUN	IT	O	45	nmod
47	2004	2004	NUM	ET	O	46	nmod
48	.	.	PUNCT	ET	O	4	punct


#En 2004, l’exploitant constate une pollution de la nappe en solvants chlorés, suite à la mise en place de ces piézomètres par les paramètres suivants : Hydrocarbures Totaux (HCT), BTEX (benzène, toluène, éthyl-benzène, xylène), Composés Organiques Halogénés Volatils (COHV), Solvants polaires (étant ou ayant été stockés sur le site).
1	En	en	ADP	BT	O	2	case
2	2004	2004	NUM	ET	O	6	obl:mod
3	,	,	NUM	ET	O	6	punct
4	l’	l’	DET	BO	O	5	det
5	exploitant	exploitant	NOUN	EO	O	6	nsubj
6	constate	constate	VERB	O	O	6	ROOT
7	une	un	DET	BN	O	8	det
8	pollution	pollution	NOUN	EN	O	6	obj
9	de	de	ADP	O	O	11	case
10	la	le	DET	BO	O	11	det
11	nappe	nappe	NOUN	EN	O	8	nmod
12	en	en	ADP	O	O	13	case
13	solvants	solvant	NOUN	O	BS	11	nmod
14	chlorés	chlorer	VERB	O	BS	13	acl
15	,	,	PUNCT	O	O	6	punct
16	suite	suite	NOUN	BR	O	19	case
17	à	à	ADP	ER	O	16	fixed
18	la	le	DET	BN	O	19	det
19	mise	mise	NOUN	IN	O	6	obl:mod
20	en	en	ADP	IN	O	21	case
21	place	place	NOUN	IN	O	19	nmod
22	de	de	ADP	IN	O	24	case
23	ces	ce	DET	IN	O	24	det
24	piézomètres	piézomètre	NOUN	EN	O	19	nmod
25	par	par	ADP	O	O	27	case
26	les	le	DET	BO	O	27	det
27	paramètres	paramètre	NOUN	EO	O	19	nmod
28	suivants	suivant	ADJ	O	O	27	amod
29	:	:	PUNCT	O	O	6	punct
30	Hydrocarbures	hydrocarbure	NOUN	O	BS	30	ROOT
31	Totaux	total	NOUN	O	ES	30	nmod
32	(	(	PUNCT	O	O	31	punct
33	HCT	hct	NOUN	O	BS	31	appos
34	)	)	PUNCT	O	O	31	punct
35	,	,	PUNCT	O	O	36	punct
36	BTEX	BTEX	PROPN	O	BS	30	conj
37	(	(	PUNCT	O	O	36	punct
38	benzène	benzène	NOUN	O	BS	36	appos
39	,	,	PUNCT	O	O	40	punct
40	toluène	toluène	NOUN	O	BS	38	conj
41	,	,	PUNCT	O	O	42	punct
42	éthyl	éthyl	NOUN	O	BS	38	conj
43	-	-	NOUN	O	BS	38	dep
44	benzène	benzène	NOUN	O	BS	38	nmod
45	,	,	PUNCT	O	O	46	punct
46	xylène	xylène	NOUN	O	BS	38	conj
47	)	)	PUNCT	O	O	36	punct
48	,	,	PUNCT	O	O	49	punct
49	Composés	composé	NOUN	O	BS	30	conj
50	Organiques	organique	ADJ	O	IS	49	amod
51	Halogénés	halogéné	ADJ	O	IS	49	amod
52	Volatils	volatil	ADJ	O	ES	49	amod
53	(	(	PUNCT	O	O	49	punct
54	COHV	cohv	NOUN	O	BS	49	appos
55	)	)	PUNCT	O	O	49	punct
56	,	,	PUNCT	O	O	57	punct
57	Solvants	solvant	NOUN	O	BS	30	conj
58	polaires	polaire	ADJ	O	BS	57	amod
59	(	(	PUNCT	O	O	57	punct
60	étant	être	VERB	O	O	57	acl
61	ou	ou	CCONJ	O	O	64	cc
62	ayant	avoir	AUX	BN	O	64	aux:tense
63	été	être	AUX	IN	O	64	aux:pass
64	stockés	stocker	VERB	IN	O	60	conj
65	sur	sur	ADP	O	O	67	case
66	le	le	DET	O	O	67	det
67	site	site	NOUN	O	O	64	obl:mod
68	)	)	PUNCT	O	O	57	punct
69	.	.	PUNCT	O	O	30	punct


#Les résultats d’analyse obtenus lors des deux premières campagnes (mai et septembre 2004) mettent en évidence une pollution des eaux souterraines sur les COHV : Chlorure de vinyle (jusqu'à 34 µg/l) ; Cis-1,2 dichloroéthylène (à 3 100 µg/l) ; Trichloroéthylène (à 1 000 µg/l) ; Tetrachloroéthylène (590 µg/l).
1	Les	le	DET	O	O	2	det
2	résultats	résultat	NOUN	O	O	17	nsubj
3	d’	d’	ADP	O	O	4	case
4	analyse	analyse	NOUN	O	O	2	nmod
5	obtenus	obtenir	VERB	O	O	2	acl
6	lors	lors	ADV	O	O	5	advmod
7	des	de	ADP	BN	O	10	case
8	deux	deux	NUM	IN	O	10	nummod
9	premières	premier	ADJ	EN	O	10	amod
10	campagnes	campagne	NOUN	EN	O	6	obl:arg
11	(	(	PUNCT	O	O	10	punct
12	mai	mai	NOUN	IT	O	10	appos
13	et	et	CCONJ	IT	O	14	cc
14	septembre	septembre	NOUN	IT	O	12	conj
15	2004	2004	NUM	ET	O	12	nmod
16	)	)	PUNCT	O	O	2	punct
17	mettent	mettre	VERB	O	O	17	ROOT
18	en	en	ADP	O	O	19	case
19	évidence	évidence	NOUN	O	O	17	obl:arg
20	une	un	DET	BN	O	21	det
21	pollution	pollution	NOUN	EN	O	17	obj
22	des	de	ADP	O	O	23	case
23	eaux	eau	NOUN	O	O	21	nmod
24	souterraines	souterrain	ADJ	O	O	23	amod
25	sur	sur	ADP	O	O	27	case
26	les	le	DET	O	BS	27	det
27	COHV	cohv	NOUN	O	BS	21	nmod
28	:	:	PUNCT	O	O	17	punct
29	Chlorure	chlorure	NOUN	O	BS	29	ROOT
30	de	de	ADP	O	ES	31	case
31	vinyle	vinyle	NOUN	O	ES	29	nmod
32	(	(	PUNCT	O	O	29	punct
33	jusqu'	jusque	ADP	O	O	35	case
34	à	à	ADP	O	O	35	case
35	34	34	NUM	O	O	29	nmod
36	µg	µg	NOUN	O	O	35	nmod
37	/	sur	ADP	O	O	38	case
38	l	l	NOUN	O	O	36	nmod
39	)	)	PUNCT	O	O	29	punct
40	;	;	PUNCT	O	O	29	punct
41	Cis-1,2	Cis-1,2	NUM	O	BS	42	nummod
42	dichloroéthylène	dichloroéthylène	NOUN	O	BS	42	ROOT
43	(	(	PUNCT	O	O	42	punct
44	à	à	ADP	O	O	47	case
45	3	3	DET	O	O	47	nummod
46	100	100	DET	O	O	47	nummod
47	µg	µg	NOUN	O	O	42	nmod
48	/	sur	ADP	O	O	49	case
49	l	l	NOUN	O	O	47	nmod
50	)	)	PUNCT	O	O	42	punct
51	;	;	PUNCT	O	O	42	punct
52	Trichloroéthylène	trichloroéthylène	NOUN	O	BS	52	ROOT
53	(	(	PUNCT	O	O	52	punct
54	à	à	ADP	O	O	57	case
55	1	1	DET	O	O	57	det
56	000	000	DET	O	O	57	nummod
57	µg	µg	NOUN	O	O	53	nmod
58	/	sur	ADP	O	O	59	case
59	l	l	NOUN	O	O	57	nmod
60	)	)	PUNCT	O	O	52	punct
61	;	;	PUNCT	O	O	52	punct
62	Tetrachloroéthylène	tetrachloroéthylène	NOUN	O	BS	62	ROOT
63	(	(	PUNCT	O	O	62	punct
64	590	590	NUM	O	O	65	nummod
65	µg	µg	NOUN	O	O	63	nmod
66	/	sur	ADP	O	O	67	case
67	l	l	NOUN	O	O	65	nmod
68	)	)	PUNCT	O	O	62	punct
69	.	.	PUNCT	O	O	62	punct


#- L’arrêté préfectoral du 25 juillet 2005 impose à la société BRENNTAG, la recherche des sources de pollution (réalisation d’un diagnostic approfondi), des mesures de sauvegarde (confinement et traitement de la pollution), le traitement des sources ponctuelles de pollution identifiées et si nécessaire, la réalisation d’une Évaluation Détaillée des Risques (EDR) devant définir les autres mesures de dépollution qui resteraient à réaliser.
1	-	-	PUNCT	O	O	9	punct
2	L’	l’	DET	BO	O	3	det
3	arrêté	arrêté	NOUN	IO	O	9	nsubj
4	préfectoral	préfectoral	ADJ	EO	O	3	amod
5	du	de	ADP	O	O	6	case
6	25	25	NUM	BT	O	3	nmod
7	juillet	juillet	NOUN	IT	O	6	nmod
8	2005	2005	NUM	ET	O	7	nmod
9	impose	impose	VERB	BN	O	9	ROOT
10	à	à	ADP	O	O	12	case
11	la	le	DET	BO	BI	12	det
12	société	société	NOUN	IO	II	9	obl:arg
13	BRENNTAG	BRENNTAG	PROPN	EO	EI	12	flat:name
14	,	,	PUNCT	O	O	9	punct
15	la	le	DET	BN	O	16	det
16	recherche	recherche	NOUN	IN	O	9	obj
17	des	de	ADP	IO	O	18	case
18	sources	source	NOUN	IO	O	16	nmod
19	de	de	ADP	IO	O	20	case
20	pollution	pollution	NOUN	EO	O	18	nmod
21	(	(	PUNCT	O	O	16	punct
22	réalisation	réalisation	NOUN	O	O	16	appos
23	d’	d’	ADP	O	O	25	case
24	un	un	DET	BN	O	25	det
25	diagnostic	diagnostic	NOUN	IN	O	22	nmod
26	approfondi	approfondi	ADJ	EN	O	25	amod
27	)	)	PUNCT	O	O	16	punct
28	,	,	PUNCT	O	O	30	punct
29	des	un	DET	O	O	30	det
30	mesures	mesure	NOUN	O	O	16	conj
31	de	de	ADP	O	O	32	case
32	sauvegarde	sauvegarde	NOUN	O	O	30	nmod
33	(	(	PUNCT	O	O	30	punct
34	confinement	confinement	NOUN	O	O	30	appos
35	et	et	CCONJ	O	O	36	cc
36	traitement	traitement	NOUN	O	O	34	conj
37	de	de	ADP	O	O	39	case
38	la	le	DET	O	O	39	det
39	pollution	pollution	NOUN	O	O	36	nmod
40	)	)	PUNCT	O	O	30	punct
41	,	,	PUNCT	O	O	43	punct
42	le	le	DET	O	O	43	det
43	traitement	traitement	NOUN	BO	O	16	conj
44	des	de	ADP	IO	O	45	case
45	sources	source	NOUN	IO	O	43	nmod
46	ponctuelles	ponctuel	ADJ	IO	O	45	amod
47	de	de	ADP	IO	O	48	case
48	pollution	pollution	NOUN	EO	O	45	nmod
49	identifiées	identifier	VERB	EO	O	45	acl
50	et	et	CCONJ	O	O	52	cc
51	si	si	SCONJ	O	O	52	mark
52	nécessaire	nécessaire	ADJ	O	O	16	conj
53	,	,	PUNCT	O	O	55	punct
54	la	le	DET	BN	O	55	det
55	réalisation	réalisation	NOUN	IN	O	16	conj
56	d’	d’	ADP	IN	O	58	case
57	une	un	DET	IN	O	58	det
58	Évaluation	évaluation	NOUN	IN	O	55	nmod
59	Détaillée	détaillé	ADJ	IN	O	58	amod
60	des	de	ADP	IN	O	61	case
61	Risques	risque	NOUN	EN	O	58	nmod
62	(	(	PUNCT	O	O	58	punct
63	EDR	edr	NOUN	O	O	58	appos
64	)	)	PUNCT	O	O	58	punct
65	devant	devoir	VERB	O	O	55	acl
66	définir	définir	VERB	BN	O	65	xcomp
67	les	le	DET	BO	O	69	det
68	autres	autre	ADJ	IO	O	69	amod
69	mesures	mesure	NOUN	IO	O	66	obj
70	de	de	ADP	IO	O	71	case
71	dépollution	dépollution	NOUN	EN	O	69	nmod
72	qui	qui	PRON	O	O	73	nsubj
73	resteraient	rester	VERB	O	O	69	acl:relcl
74	à	à	ADP	O	O	75	mark
75	réaliser	réaliser	VERB	O	O	73	xcomp
76	.	.	PUNCT	O	O	9	punct


#- Suite à la réalisation d’un diagnostic approfondi (Burgeap), il est confirmé que la pollution constatée provient du site.
1	-	-	PUNCT	O	O	16	punct
2	Suite	suite	NOUN	BR	O	5	case
3	à	à	ADP	ER	O	2	fixed
4	la	le	DET	BN	O	5	det
5	réalisation	réalisation	NOUN	IN	O	16	obl:mod
6	d’	d’	ADP	IN	O	8	case
7	un	un	DET	BN	O	8	det
8	diagnostic	diagnostic	NOUN	IN	O	5	nmod
9	approfondi	approfondi	ADJ	EN	O	8	amod
10	(	(	PUNCT	O	O	8	punct
11	Burgeap	Burgeap	PROPN	BO	BI	8	appos
12	)	)	PUNCT	O	O	8	punct
13	,	,	PUNCT	O	O	16	punct
14	il	il	PRON	O	O	16	nsubj:pass
15	est	être	AUX	O	O	16	aux:pass
16	confirmé	confirmer	VERB	O	O	16	ROOT
17	que	que	SCONJ	O	O	21	mark
18	la	le	DET	BO	O	19	det
19	pollution	pollution	NOUN	EO	O	21	nsubj
20	constatée	constater	VERB	O	O	19	acl
21	provient	provenir	VERB	O	O	16	ccomp
22	du	de	ADP	O	O	23	case
23	site	site	NOUN	O	O	21	obl:arg
24	.	.	PUNCT	O	O	16	punct


#Une ancienne cuve fuyarde serait une des sources possibles compte tenu des taux observés dans les sols près du piézomètre Pz6.
1	Une	un	DET	BO	O	3	det
2	ancienne	ancien	ADJ	IO	O	3	amod
3	cuve	cuve	NOUN	IO	O	6	nsubj
4	fuyarde	fuyard	ADJ	EO	O	3	amod
5	serait	être	AUX	O	O	6	cop
6	une	un	PRON	O	O	6	ROOT
7	des	de	ADP	O	O	8	case
8	sources	source	NOUN	O	O	6	nmod
9	possibles	possible	ADJ	O	O	8	amod
10	compte	compte	NOUN	O	O	13	case
11	tenu	tenir	VERB	O	O	10	fixed
12	des	de	ADP	O	O	13	case
13	taux	taux	NOUN	O	O	6	obl:mod
14	observés	observer	VERB	O	O	13	acl
15	dans	dans	ADP	O	O	17	case
16	les	le	DET	O	O	17	det
17	sols	sol	NOUN	O	O	14	obl:mod
18	près	près	ADV	O	O	17	dep
19	du	de	ADP	O	O	20	case
20	piézomètre	piézomètre	NOUN	O	O	18	dep
21	Pz6	Pz6	PROPN	O	O	20	nmod
22	.	.	PUNCT	O	O	6	punct


#Une canalisation fuyarde en béton, commune à l’acheminement d’eaux usées issues des activités « chimies minérales » et organique, canalisation en direction de la station de traitement, serait une seconde source de pollution en particulier à proximité de Pz4.
1	Une	un	DET	BO	O	2	det
2	canalisation	canalisation	NOUN	EO	O	21	nsubj
3	fuyarde	fuyard	ADJ	O	O	2	amod
4	en	en	ADP	O	O	5	case
5	béton	béton	NOUN	O	O	2	nmod
6	,	,	PUNCT	O	O	2	punct
7	commune	commun	ADJ	O	O	2	amod
8	à	à	ADP	O	O	10	case
9	l’	l’	DET	BA	O	10	det
10	acheminement	acheminement	NOUN	IA	O	7	obl:arg
11	d’	d’	ADP	IA	O	12	case
12	eaux	eau	NOUN	IA	O	10	nmod
13	usées	user	ADJ	IA	O	12	amod
14	issues	issu	ADJ	IA	O	12	amod
15	des	de	ADP	IA	O	16	case
16	activités	activité	NOUN	IA	O	14	obl:arg
17	«	«	PUNCT	IA	O	18	punct
18	 	 	SPACE	IA	O	19	dep
19	chimies	chimie	NOUN	IA	O	2	nmod
20	minérales	minéral	ADJ	EA	O	19	amod
21	 	 	SPACE	O	O	21	dep
22	»	»	PUNCT	O	O	21	punct
23	et	et	CCONJ	O	O	24	cc
24	organique	organique	ADJ	O	O	22	conj
25	,	,	PUNCT	O	O	24	punct
26	canalisation	canalisation	NOUN	BL	O	24	dep
27	en	en	ADP	IL	O	28	case
28	direction	direction	NOUN	IL	O	26	nmod
29	de	de	ADP	IL	O	31	case
30	la	le	DET	IL	O	31	det
31	station	station	NOUN	IL	O	28	nmod
32	de	de	ADP	EL	O	33	case
33	traitement	traitement	NOUN	EL	O	31	nmod
34	,	,	PUNCT	O	O	38	punct
35	serait	être	AUX	O	O	38	cop
36	une	un	DET	O	O	38	det
37	seconde	second	ADJ	IO	O	38	amod
38	source	source	NOUN	IO	O	38	ROOT
39	de	de	ADP	EO	O	40	case
40	pollution	pollution	NOUN	EO	O	38	nmod
41	en	en	ADP	O	O	40	advmod
42	particulier	particulier	ADJ	BL	O	41	fixed
43	à	à	ADP	IL	O	44	case
44	proximité	proximité	NOUN	IL	O	38	nmod
45	de	de	ADP	EL	O	46	case
46	Pz4	Pz4	PROPN	O	O	44	nmod
47	.	.	PUNCT	O	O	38	punct


#- L’arrêté préfectoral du 3 juillet 2006 impose des prescriptions complémentaires relatives à la surveillance des eaux souterraines (les hydrocarbures totaux, les BTEX et les solvants polaires étant rarement détectés, et ceci à de très faibles concentrations, leur fréquence d'analyse est devenue semestrielle).
1	-	-	PUNCT	O	O	9	punct
2	L’	l’	DET	BO	O	3	det
3	arrêté	arrêté	NOUN	IO	O	9	nsubj
4	préfectoral	préfectoral	ADJ	EO	O	3	amod
5	du	de	ADP	O	O	6	case
6	3	3	NUM	BT	O	3	nmod
7	juillet	juillet	NOUN	IT	O	6	nmod
8	2006	2006	NUM	ET	O	7	nmod
9	impose	impose	VERB	BN	O	9	ROOT
10	des	un	DET	IO	O	11	det
11	prescriptions	prescription	NOUN	IO	O	9	obj
12	complémentaires	complémentaire	ADJ	EO	O	11	amod
13	relatives	relatif	ADJ	BR	O	11	amod
14	à	à	ADP	ER	O	16	case
15	la	le	DET	BA	O	16	det
16	surveillance	surveillance	NOUN	BA	O	13	obl:arg
17	des	de	ADP	IA	O	18	case
18	eaux	eau	NOUN	IA	O	16	nmod
19	souterraines	souterrain	ADJ	EA	O	18	amod
20	(	(	PUNCT	O	O	9	punct
21	les	le	DET	O	O	22	det
22	hydrocarbures	hydrocarbure	NOUN	O	BS	33	nsubj:pass
23	totaux	total	ADJ	O	ES	22	amod
24	,	,	PUNCT	O	O	26	punct
25	les	le	DET	O	BS	26	det
26	BTEX	bte	NOUN	O	BS	22	conj
27	et	et	CCONJ	O	O	29	cc
28	les	le	DET	O	BS	29	det
29	solvants	solvant	NOUN	O	BS	22	conj
30	polaires	polaire	ADJ	O	ES	29	amod
31	étant	être	AUX	O	O	33	aux:pass
32	rarement	rarement	ADV	O	O	33	advmod
33	détectés	détecter	VERB	O	O	9	parataxis
34	,	,	PUNCT	O	O	33	punct
35	et	et	CCONJ	O	O	36	cc
36	ceci	ceci	PRON	O	O	48	nsubj
37	à	à	ADP	O	O	41	case
38	de	de	DET	O	O	41	det
39	très	très	ADV	O	O	40	advmod
40	faibles	faible	ADJ	O	O	41	amod
